scope,arch,definition,workload,group,model,exp_dir,turn,correctness,count,total,fraction
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,7,Kernel Execution Timeout,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,0,Compilation error,17,20,0.850000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,0,Extraction error,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,0,Profiling Service Timeout,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,1,Compilation error,13,20,0.650000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,1,Kernel Execution Timeout,3,20,0.150000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,1,Runtime error,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,1,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,1,Numerical error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,2,Compilation error,12,20,0.600000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,2,Runtime error,4,20,0.200000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,2,Numerical error,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,2,Kernel Execution Timeout,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,2,Other error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,3,Compilation error,11,20,0.550000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,3,Runtime error,7,20,0.350000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,3,Kernel Execution Timeout,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,3,Numerical error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,4,Compilation error,13,20,0.650000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,4,Kernel Execution Timeout,5,20,0.250000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,4,Numerical error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,4,Runtime error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,5,Compilation error,11,20,0.550000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,5,Kernel Execution Timeout,4,20,0.200000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,5,Runtime error,4,20,0.200000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,5,Numerical error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,6,Compilation error,7,20,0.350000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,6,Runtime error,6,20,0.300000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,6,Kernel Execution Timeout,4,20,0.200000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,6,Numerical error,3,20,0.150000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,7,Runtime error,7,20,0.350000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,7,Compilation error,6,20,0.300000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,7,Kernel Execution Timeout,5,20,0.250000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128,7,Numerical error,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,0,Compilation error,12,20,0.600000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,0,Correct,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,0,Extraction error,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,0,Kernel Execution Timeout,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,0,Numerical error,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,1,Runtime error,9,20,0.450000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,1,Compilation error,6,20,0.300000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,1,Numerical error,3,20,0.150000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,1,Correct,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,1,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,2,Compilation error,5,20,0.250000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,2,Correct,5,20,0.250000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,2,Numerical error,5,20,0.250000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,2,Runtime error,3,20,0.150000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,2,Kernel Execution Timeout,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,3,Numerical error,11,20,0.550000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,3,Compilation error,3,20,0.150000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,3,Correct,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,3,Runtime error,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,3,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,3,Kernel Execution Timeout,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,4,Runtime error,6,20,0.300000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,4,Compilation error,4,20,0.200000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,4,Correct,4,20,0.200000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,4,Numerical error,4,20,0.200000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,4,Kernel Execution Timeout,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,5,Numerical error,6,20,0.300000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,5,Compilation error,5,20,0.250000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,5,Runtime error,5,20,0.250000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,5,Correct,3,20,0.150000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,5,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,6,Numerical error,9,20,0.450000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,6,Runtime error,6,20,0.300000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,6,Correct,4,20,0.200000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,6,Compilation error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,7,Runtime error,6,20,0.300000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,7,Compilation error,5,20,0.250000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,7,Correct,5,20,0.250000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,7,Numerical error,3,20,0.150000
definition_by_turn,hopper,mha_with_lse_d128,bc38b351-d595-451b-9153-8e225702e53b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,7,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,0,Compilation error,19,20,0.950000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,0,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,1,Compilation error,16,20,0.800000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,1,Numerical error,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,1,Runtime error,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,2,Compilation error,9,20,0.450000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,2,Runtime error,5,20,0.250000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,2,Numerical error,3,20,0.150000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,2,Kernel Execution Timeout,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,2,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,3,Compilation error,12,20,0.600000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,3,Kernel Execution Timeout,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,3,Numerical error,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,3,Runtime error,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,3,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,3,Other error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,4,Compilation error,12,20,0.600000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,4,Kernel Execution Timeout,3,20,0.150000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,4,Extraction error,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,4,Runtime error,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,4,Numerical error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,5,Compilation error,13,20,0.650000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,5,Runtime error,3,20,0.150000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,5,Numerical error,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,5,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,5,Kernel Execution Timeout,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,6,Compilation error,10,20,0.500000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,6,Runtime error,4,20,0.200000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,6,Kernel Execution Timeout,3,20,0.150000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,6,Numerical error,3,20,0.150000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,7,Compilation error,8,20,0.400000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,7,Runtime error,6,20,0.300000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,7,Kernel Execution Timeout,4,20,0.200000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,7,Numerical error,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,0,Compilation error,14,20,0.700000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,0,Kernel Execution Timeout,3,20,0.150000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,0,Numerical error,2,20,0.100000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,0,Runtime error,1,20,0.050000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,1,Compilation error,9,20,0.450000
definition_by_turn,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128-causal,1,Kernel Execution Timeout,5,20,0.250000
