group,model,pair_key,arch,definition,workload,exp_dir,trajectory_id,turn,correctness,speedup,arch_tag,prompt_tokens,completion_tokens,total_tokens,reasoning_tokens,text_tokens,reasoning_fraction,content_chars,provider_visible_chars,provider_reasoning_chars,pre_code_chars,code_chars,code_block_count,think_block_chars,open_think_tags,close_think_tags,unclosed_think_tags,feedback_chars
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_009,5,Numerical error,0.0,,61855,10867,72722,7195,3672,0.662096254716113,9717,9717,20130,2,9705,1,0,0,0,0,810
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_009,6,Runtime error,0.0,,65813,15426,81239,10517,4909,0.6817710359133929,13147,13147,29568,2,13135,1,0,0,0,0,1069
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_009,7,Runtime error,0.0,,71094,8454,79548,3903,4551,0.46167494677075943,12164,12164,11382,2,12152,1,0,0,0,0,816
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_010,0,Compilation error,,,27563,31922,59485,23335,8587,0.731000563874444,24367,24367,86357,725,23632,1,0,0,0,0,264
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_010,1,Numerical error,0.0,,36232,73829,110061,67232,6597,0.9106448685475897,17799,17799,196196,175,0,0,0,0,0,0,1080
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_010,2,Numerical error,0.0,,43195,9059,52254,2415,6644,0.266585715862678,17983,17983,9159,373,0,0,0,0,0,0,972
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_010,3,Numerical error,0.0,,50164,16462,66626,9893,6569,0.6009597861742194,18188,18188,31040,536,0,0,0,0,0,0,713
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_010,4,Numerical error,0.0,,57004,27225,84229,21199,6026,0.7786593204775023,16736,16736,63893,452,0,0,0,0,0,0,929
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_010,5,Extraction error,,,63368,9715,73083,9715,,1.0,0,0,31919,0,0,0,0,0,0,0,174
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_010,6,Numerical error,0.0,,63420,9386,72806,3622,5764,0.38589388450884293,15480,15480,13200,227,0,0,0,0,0,0,929
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_010,7,Runtime error,0.0,,69524,11043,80567,5797,5246,0.5249479308159015,14817,14817,24057,111,0,0,0,0,0,0,1580
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_011,0,Compilation error,,,27563,34813,62376,18271,16542,0.5248326774480797,48777,48777,69337,630,47975,2,0,0,0,0,1967
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_011,1,Compilation error,,,44589,55765,100354,49231,6534,0.8828297319106967,18621,18621,139770,288,18323,1,0,0,0,0,847
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_011,2,Compilation error,,,51448,11549,62997,5107,6442,0.44220278812018354,18482,18482,20035,213,18259,1,0,0,0,0,320
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_011,3,Compilation error,,,57996,5761,63757,93,5668,0.016143030723832667,16348,16348,409,166,16172,1,0,0,0,0,201
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_011,4,Compilation error,,,63736,6576,70312,212,6364,0.03223844282238443,17896,17896,935,196,17690,1,0,0,0,0,201
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_011,5,Compilation error,,,70172,6307,76479,449,5858,0.07119074044712224,16688,16688,1839,170,16508,1,0,0,0,0,201
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_011,6,Compilation error,,,76102,4227,80329,74,4153,0.017506505796072866,12945,12945,330,136,12799,1,0,0,0,0,616
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_011,7,Kernel Execution Timeout,0.0,,80431,3518,83949,91,3427,0.02586696986924389,10198,10198,376,108,10080,1,0,0,0,0,1147
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_012,0,Compilation error,,,28827,17039,45866,8929,8110,0.5240331005340689,22975,22975,25430,2,22963,1,0,0,0,0,648
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_012,1,Compilation error,,,37136,11275,48411,4962,6313,0.44008869179600885,18297,18297,15912,2,18285,1,0,0,0,0,1843
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_012,2,Runtime error,0.0,,43890,9899,53789,3900,5999,0.39397918981715324,17221,17221,12886,2,17209,1,0,0,0,0,1012
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_012,3,Kernel Execution Timeout,0.0,,50243,10637,60880,4628,6009,0.4350850803798063,17478,17478,14426,2,17466,1,0,0,0,0,643
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_012,4,Compilation error,,,56496,11318,67814,6284,5034,0.5552217706308535,14843,14843,20515,2,14831,1,0,0,0,0,241
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_012,5,Compilation error,,,61601,6756,68357,1863,4893,0.27575488454706926,14624,14624,5549,2,14612,1,0,0,0,0,2588
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_012,6,Compilation error,,,67540,7261,74801,1658,5603,0.2283432034155075,16586,16586,7172,2,16574,1,0,0,0,0,2154
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_012,7,Kernel Execution Timeout,0.0,,74192,13910,88102,8593,5317,0.6177570093457944,15597,15597,26336,2,15585,1,0,0,0,0,623
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_013,0,Compilation error,,,28827,13973,42800,8619,5354,0.6168324626064553,16909,16909,25755,2,15651,1,0,0,0,0,3346
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_013,1,Compilation error,,,35194,9045,44239,3945,5100,0.4361525704809287,15335,15335,13597,2,15323,1,0,0,0,0,399
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_013,2,Compilation error,,,40406,7035,47441,1964,5071,0.27917555081734186,15232,15232,6580,2,15220,1,0,0,0,0,374
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_013,3,Kernel Execution Timeout,0.0,,45580,7670,53250,2596,5074,0.3384615384615385,15245,15245,8426,2,15233,1,0,0,0,0,720
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_013,4,Kernel Execution Timeout,0.0,,50935,17915,68850,15452,2463,0.8625174434831147,7655,7655,48594,553,7092,1,0,0,0,0,813
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_013,5,Compilation error,,,53687,5944,59631,991,4953,0.1667227456258412,15157,15157,4384,233,14914,1,0,0,0,0,328
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_013,6,Numerical error,0.0,,58731,5797,64528,541,5256,0.09332413317233051,16495,16495,1928,2,16483,1,0,0,0,0,900
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_013,7,Kernel Execution Timeout,0.0,,64328,6527,70855,485,6042,0.07430672590776774,18589,18589,1618,221,18358,1,0,0,0,0,665
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_014,0,Compilation error,,,28827,37031,65858,12110,24921,0.3270233047986822,79315,79315,52802,788,77609,4,0,0,0,0,2926
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_014,1,Compilation error,,,54548,4479,59027,1460,3019,0.32596561732529583,9836,9836,6542,88,9738,1,0,0,0,0,454
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_014,2,Compilation error,,,57705,3435,61140,619,2816,0.1802037845705968,8987,8987,2522,39,8938,1,0,0,0,0,1327
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_014,3,Numerical error,0.0,,60877,2966,63843,113,2853,0.03809844908968307,9106,9106,432,238,8858,1,0,0,0,0,850
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_014,4,Compilation error,,,64048,6980,71028,2152,4828,0.30830945558739253,14570,14570,9361,301,13715,1,0,0,0,0,1582
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_014,5,Compilation error,,,69273,3375,72648,179,3196,0.053037037037037035,9929,9929,614,244,9675,1,0,0,0,0,267
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_014,6,Numerical error,0.0,,72560,3627,76187,553,3074,0.1524676040805073,9514,9514,2058,134,9370,1,0,0,0,0,845
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_014,7,Numerical error,0.0,,75934,4521,80455,1302,3219,0.28798938287989384,10222,10222,4226,311,9901,1,0,0,0,0,1176
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_015,0,Compilation error,,,28827,29267,58094,5212,24055,0.17808453206683295,75344,75344,22147,2,73191,3,0,0,0,0,280
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_015,1,Compilation error,,,52967,7413,60380,1731,5682,0.23350870093079726,17258,17258,6208,2,17246,1,0,0,0,0,1177
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_015,2,Numerical error,0.0,,59054,5518,64572,115,5403,0.02084088437839797,16113,16113,432,2,16101,1,0,0,0,0,731
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_015,3,Other error,0.0,,64711,12736,77447,5468,7268,0.42933417085427134,24092,24092,21471,2,23433,1,0,0,0,0,1996
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_015,4,Compilation error,,,72524,21874,94398,16566,5308,0.7573374782847215,15969,15969,49969,161,0,0,0,0,0,0,1348
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_015,5,Compilation error,,,78232,6686,84918,287,6399,0.04292551600358959,18346,18346,1110,2,18334,1,0,0,0,0,339
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_015,6,Kernel Execution Timeout,0.0,,84726,6089,90815,38,6051,0.006240762029889966,17801,17801,167,2,17789,1,0,0,0,0,539
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_015,7,Runtime error,0.0,,90964,7403,98367,1439,5964,0.19438065649061192,17348,17348,6245,2,17336,1,0,0,0,0,666
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_016,0,Extraction error,,,26935,81920,108855,81920,,1.0,0,0,243468,0,0,0,0,0,0,0,174
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_016,1,Compilation error,,,26987,81920,108907,80471,1449,0.98231201171875,4828,4828,243944,910,0,0,0,0,0,0,626
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_016,2,Compilation error,,,28605,46909,75514,228,46681,0.0048604745358033635,147446,147446,843,2,97626,41,0,0,1,0,255
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_016,3,Compilation error,,,75369,10616,85985,3839,6777,0.36162396382818385,19963,19963,12352,105,19848,1,0,0,0,0,10198
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_016,4,Compilation error,,,84994,6097,91091,435,5662,0.07134656388387732,16605,16605,1610,2,16593,1,0,0,0,0,259
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_016,5,Compilation error,,,90760,5725,96485,303,5422,0.052925764192139735,15382,15382,1095,124,15248,1,0,0,0,0,3955
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_016,6,Compilation error,,,97933,6517,104450,932,5585,0.1430105876937241,15979,15979,3481,222,15747,1,0,0,0,0,2128
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_016,7,Compilation error,,,104428,6394,110822,909,5485,0.1421645292461683,15555,15555,2564,159,15386,1,0,0,0,0,261
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_017,0,Compilation error,,,26935,42390,69325,14794,27596,0.34899740504836047,90487,90487,60749,820,89131,3,0,0,0,0,1853
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_017,1,Compilation error,,,55022,7340,62362,340,7000,0.04632152588555858,21692,21692,1252,296,0,0,0,0,0,0,808
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_017,2,Compilation error,,,62266,6787,69053,76,6711,0.011197878296743775,20937,20937,319,170,0,0,0,0,0,0,259
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_017,3,Compilation error,,,69081,7133,76214,418,6715,0.0586008691994953,20990,20990,1572,300,0,0,0,0,0,0,259
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_017,4,Kernel Execution Timeout,0.0,,75900,6901,82801,771,6130,0.11172293870453558,17792,17792,2776,212,0,0,0,0,0,0,900
baseline,Qwen3.6-27B,hopper|mha_with_lse_d128_causal|6d2f67a7-225a-4af5-87d3-cbb99b496325,hopper,mha_with_lse_d128_causal,6d2f67a7-225a-4af5-87d3-cbb99b496325,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal,exp_017,5,Compilation error,,,82343,7111,89454,863,6248,0.1213612712698636,20030,20030,3732,281,0,0,0,0,0,0,4933
