group,run_dir,trajectory_id,trajectory_path,definition,prompt_tag,replica,n_turns,correct_turns,ever_correct,first_correct_turn,correct_then_regressed,outcome_sequence,system_chars,system_sha256,initial_user_sha256,model_name,sampling_signature,api_base,feedback_chars_mean,code_chars_initial,code_chars_mean,reasoning_chars_initial,reasoning_chars_mean,edit_similarity_mean,major_rewrites,tma_turns,wgmma_turns,mbarrier_turns,setmaxnreg_turns,extended_launch_turns,cluster_turns,feedback_precise_fault,feedback_primary_diagnostics,feedback_source_locations,feedback_core_dump
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128,exp_001,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128/trajectories/exp_001.json,mha_bwd_d128,hopper-no-hint,1,8,0,False,,False,compile -> compile -> compile -> timeout -> compile -> runtime -> runtime -> runtime,81760,0a02108b3826673659b638ce52d67882c820a8feaa0dfb08ab30ab85394caffa,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,2350.25,21246,24271.125,115091,83006.875,0.5504139965706384,4,7,8,7,0,0,7,3,4,4,1
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128,exp_002,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128/trajectories/exp_002.json,mha_bwd_d128,hopper-no-hint,2,8,0,False,,False,compile -> runtime -> runtime -> runtime -> runtime -> runtime -> timeout -> runtime,81760,0a02108b3826673659b638ce52d67882c820a8feaa0dfb08ab30ab85394caffa,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,2847.125,25489,24846.875,120536,92694,0.6408949197211168,1,8,8,8,0,0,8,2,3,2,0
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128,exp_003,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128/trajectories/exp_003.json,mha_bwd_d128,hopper-no-hint,3,8,0,False,,False,extract -> compile -> compile -> compile -> compile -> compile -> compile -> compile,81760,0a02108b3826673659b638ce52d67882c820a8feaa0dfb08ab30ab85394caffa,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,2896.625,0,21925.625,221434,104256.875,0.5875915621936556,3,7,7,7,7,0,7,0,0,0,0
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_004,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_004.json,mha_bwd_d128_causal,hopper-010,0,8,0,False,,False,extract -> runtime -> compile -> compile -> runtime -> compile -> compile -> runtime,85989,91c0395a187e7247234dad387d0dbbbce6123b9a1767fa507b84742c18a87e7a,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,1639.5,0,22119.625,199766,100112.75,0.5438736163176772,3,7,7,7,1,0,7,3,3,3,0
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_005,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_005.json,mha_bwd_d128_causal,hopper-010,1,8,0,False,,False,runtime -> compile -> compile -> compile -> runtime -> numeric -> numeric -> compile,85989,91c0395a187e7247234dad387d0dbbbce6123b9a1767fa507b84742c18a87e7a,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,3854.75,19958,25498.875,58858,71054,0.7170439175563234,1,8,8,8,0,0,8,2,2,2,0
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_006,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_006.json,mha_bwd_d128_causal,hopper-010,2,8,0,False,,False,compile -> runtime -> numeric -> numeric -> compile -> runtime -> compile -> numeric,85989,91c0395a187e7247234dad387d0dbbbce6123b9a1767fa507b84742c18a87e7a,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,1486.25,23223,25900.5,158187,68894.625,0.6340389835814213,4,8,8,8,4,0,8,2,2,2,0
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_007,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_007.json,mha_bwd_d128_causal,hopper-010,3,8,0,False,,False,compile -> compile -> numeric -> compile -> compile -> runtime -> runtime -> runtime,85989,91c0395a187e7247234dad387d0dbbbce6123b9a1767fa507b84742c18a87e7a,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,2730.25,26060,27221,120736,62161.875,0.7143855659880747,2,8,8,8,0,0,8,3,3,3,0
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_008,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_008.json,mha_bwd_d128_causal,hopper-011,0,8,0,False,,False,compile -> runtime -> timeout -> compile -> timeout -> timeout -> compile -> compile,91823,a8d47e9078c836a465c84ed36153b01066ac63263700510e11b6bfb566051ed6,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,4601.375,27276,27012.375,55663,68587.25,0.6502173034523007,1,8,8,8,0,0,8,1,4,4,3
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_009,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_009.json,mha_bwd_d128_causal,hopper-011,1,8,0,False,,False,runtime -> compile -> numeric -> numeric -> runtime -> runtime -> compile -> timeout,91823,a8d47e9078c836a465c84ed36153b01066ac63263700510e11b6bfb566051ed6,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,3787.75,23745,27601.625,59420,68921.75,0.6182923147004729,2,8,8,8,0,0,8,3,4,4,1
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_010,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_010.json,mha_bwd_d128_causal,hopper-011,2,8,0,False,,False,compile -> compile -> compile -> runtime -> runtime -> runtime -> compile -> numeric,91823,a8d47e9078c836a465c84ed36153b01066ac63263700510e11b6bfb566051ed6,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,3954.25,29630,26295,174302,95767,0.591033566915888,4,8,8,8,0,0,8,3,3,3,0
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_011,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_011.json,mha_bwd_d128_causal,hopper-011,3,8,1,True,4,True,compile -> numeric -> numeric -> compile -> OK -> compile -> compile -> compile,91823,a8d47e9078c836a465c84ed36153b01066ac63263700510e11b6bfb566051ed6,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,3187.25,25904,27754,57942,62627.75,0.693297976600619,3,8,8,8,1,0,8,0,0,0,0
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_012,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_012.json,mha_bwd_d128_causal,hopper-012,0,8,0,False,,False,compile -> compile -> runtime -> runtime -> numeric -> numeric -> compile -> runtime,88328,ed3f9b562d788729e0a1bda071405ec382a4ddb75ad923e9df2fd30479129afa,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,2695.5,25111,29273.875,89453,111812.625,0.6207715531766125,3,8,8,8,3,1,8,3,3,3,0
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_013,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_013.json,mha_bwd_d128_causal,hopper-012,1,8,0,False,,False,extract -> timeout -> runtime -> compile -> runtime -> compile -> runtime -> runtime,88328,ed3f9b562d788729e0a1bda071405ec382a4ddb75ad923e9df2fd30479129afa,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,2225.5,0,25397.5,208175,63486.5,0.6606163933720699,1,7,7,7,0,0,7,4,5,5,1
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_014,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_014.json,mha_bwd_d128_causal,hopper-012,2,8,0,False,,False,numeric -> timeout -> timeout -> timeout -> runtime -> runtime -> timeout -> timeout,88328,ed3f9b562d788729e0a1bda071405ec382a4ddb75ad923e9df2fd30479129afa,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,3381.125,26865,26169.5,50647,69935.625,0.635110532219739,1,8,8,8,0,0,8,4,7,7,3
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_015,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_015.json,mha_bwd_d128_causal,hopper-012,3,8,0,False,,False,compile -> compile -> compile -> compile -> runtime -> timeout -> compile -> timeout,88328,ed3f9b562d788729e0a1bda071405ec382a4ddb75ad923e9df2fd30479129afa,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,3130.75,25196,25026,92140,48298.375,0.6121033839372735,3,8,8,8,0,0,8,1,3,3,2
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_016,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_016.json,mha_bwd_d128_causal,hopper-013,0,8,0,False,,False,compile -> compile -> runtime -> timeout -> compile -> runtime -> numeric -> numeric,94336,cb69f7e1d5b400eca5e1d8e91dbc4020d8019789162e684f7b10174cb7a3d100,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,3443.625,28130,27919.125,34451,49609.125,0.7763663263367689,2,8,8,8,4,0,8,2,3,3,1
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_017,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_017.json,mha_bwd_d128_causal,hopper-013,1,8,0,False,,False,compile -> compile -> compile -> numeric -> numeric -> numeric -> numeric -> numeric,94336,cb69f7e1d5b400eca5e1d8e91dbc4020d8019789162e684f7b10174cb7a3d100,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,2449.25,19597,25571.375,143534,57564.75,0.7563831755392704,1,8,8,8,0,0,8,0,0,0,0
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_018,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_018.json,mha_bwd_d128_causal,hopper-013,2,8,0,False,,False,compile -> compile -> compile -> runtime -> runtime -> timeout -> timeout -> runtime,94336,cb69f7e1d5b400eca5e1d8e91dbc4020d8019789162e684f7b10174cb7a3d100,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,4413.5,30254,34010.5,95029,63320,0.7524315301272875,2,8,8,8,1,0,8,4,5,5,1
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_019,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_019.json,mha_bwd_d128_causal,hopper-013,3,8,0,False,,False,extract -> compile -> compile -> runtime -> timeout -> runtime -> compile -> runtime,94336,cb69f7e1d5b400eca5e1d8e91dbc4020d8019789162e684f7b10174cb7a3d100,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,2243.875,0,28143.125,197335,79184,0.6897928751357916,2,7,7,7,7,0,7,3,4,4,1
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_000,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_000.json,mha_bwd_d128_causal,hopper-no-hint,0,8,0,False,,False,compile -> compile -> timeout -> compile -> timeout -> runtime -> timeout -> compile,81760,0a02108b3826673659b638ce52d67882c820a8feaa0dfb08ab30ab85394caffa,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,2924.75,25109,25871.25,78171,95892.125,0.6150651429846644,2,8,8,8,0,0,8,1,4,4,3
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_001,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_001.json,mha_bwd_d128_causal,hopper-no-hint,1,8,0,False,,False,compile -> compile -> runtime -> compile -> runtime -> numeric -> numeric -> numeric,81760,0a02108b3826673659b638ce52d67882c820a8feaa0dfb08ab30ab85394caffa,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,3742.375,23688,31730.375,86514,62190.5,0.6497958875267714,1,8,8,8,8,0,8,2,2,2,0
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_002,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_002.json,mha_bwd_d128_causal,hopper-no-hint,2,8,0,False,,False,extract -> timeout -> compile -> compile -> timeout -> timeout -> compile -> timeout,81760,0a02108b3826673659b638ce52d67882c820a8feaa0dfb08ab30ab85394caffa,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,3012.375,0,25872.75,202396,88497,0.5154754332713106,4,6,7,7,1,0,7,0,4,3,3
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal,exp_003,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-bwd-d128-causal/trajectories/exp_003.json,mha_bwd_d128_causal,hopper-no-hint,3,8,0,False,,False,compile -> numeric -> runtime -> compile -> compile -> numeric -> compile -> compile,81760,0a02108b3826673659b638ce52d67882c820a8feaa0dfb08ab30ab85394caffa,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,3023.875,24603,23559.625,126040,60604.375,0.6419197720236891,1,8,8,8,6,0,8,1,1,1,0
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-d128,exp_016,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-d128/trajectories/exp_016.json,mha_with_lse_d128,hopper-014,0,8,0,False,,False,compile -> timeout -> compile -> compile -> compile -> runtime -> runtime -> compile,90289,9771569e1cd404b5ca8d8499ed9b61bbadb8f9a1c9dce0d42334d2ada8d9d8ab,0ad9cf46673fc5689d44b04110b6681d821ff6a3ac0b460f075a62590b31415c,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,2862,18297,19920.875,64423,45168.125,0.6331184507520193,1,8,8,8,0,0,8,1,3,2,1
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-d128,exp_017,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-d128/trajectories/exp_017.json,mha_with_lse_d128,hopper-014,1,8,0,False,,False,compile -> compile -> extract -> compile -> compile -> timeout -> timeout -> numeric,90289,9771569e1cd404b5ca8d8499ed9b61bbadb8f9a1c9dce0d42334d2ada8d9d8ab,0ad9cf46673fc5689d44b04110b6681d821ff6a3ac0b460f075a62590b31415c,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,8761.875,17627,15918.75,43302,59495.375,0.5125671932909145,3,7,7,7,0,0,5,0,2,2,2
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-d128,exp_018,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-d128/trajectories/exp_018.json,mha_with_lse_d128,hopper-014,2,8,0,False,,False,compile -> numeric -> runtime -> numeric -> compile -> compile -> numeric -> compile,90289,9771569e1cd404b5ca8d8499ed9b61bbadb8f9a1c9dce0d42334d2ada8d9d8ab,0ad9cf46673fc5689d44b04110b6681d821ff6a3ac0b460f075a62590b31415c,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,1220.25,20223,18737.25,45782,41997.625,0.7829165250918033,0,8,8,8,1,0,8,0,1,1,0
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-d128,exp_019,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-d128/trajectories/exp_019.json,mha_with_lse_d128,hopper-014,3,8,2,True,4,True,compile -> runtime -> compile -> compile -> OK -> runtime -> OK -> runtime,90289,9771569e1cd404b5ca8d8499ed9b61bbadb8f9a1c9dce0d42334d2ada8d9d8ab,0ad9cf46673fc5689d44b04110b6681d821ff6a3ac0b460f075a62590b31415c,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,1731,18800,19615,44415,63431.625,0.7264960216382647,0,8,8,8,1,0,8,3,3,3,0
fixit-v5,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-d128,exp_004,/home/ubuntu/AccRL-exps/eval_runs/2026-0712-0058-mha-d128/trajectories/exp_004.json,mha_with_lse_d128,hopper-07,0,8,0,False,,False,compile -> runtime -> numeric -> compile -> numeric -> numeric -> compile -> numeric,87521,8fd4703eb7f92f1cd91299149556c8ba4d386bdad1f806f94947bc5eedafe34b,0ad9cf46673fc5689d44b04110b6681d821ff6a3ac0b460f075a62590b31415c,openai/qwen36-27b-SFT-2026-0712-0058,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30042/v1,1872.125,19019,18668,108363,74267,0.6731831559563809,1,8,8,8,3,0,8,1,1,1,0
