run,task_definition,exp,feedback_after_turn,next_turn,rank,retrieved_definition,speedup,bm25,fixed_variants,current_behavior,next_behavior,best_fixed_kernel_path,source_error_kernel_path,correct_version,wrong_turn,trajectory_id,exp_dir
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d128-causal,mha_with_lse_d128_causal,exp_003,1,2,1,mha_with_lse_d128,0.31027020244804865,222.932,2,FAILED:RUNTIME_ERRORx1,COMPILE_ERROR,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_010/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_003/kernel_t0.cu,1,0,exp_010,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d128-causal,mha_with_lse_d128_causal,exp_003,2,3,1,mha_with_lse_d128,0.31027020244804865,282.814,2,COMPILE_ERROR,COMPILE_ERROR,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_010/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_003/kernel_t0.cu,1,0,exp_010,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d128-causal,mha_with_lse_d128_causal,exp_003,3,4,1,mha_with_lse_d128,0.31027020244804865,284.717,2,COMPILE_ERROR,FAILED:RUNTIME_ERRORx1,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_010/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_003/kernel_t0.cu,1,0,exp_010,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d128-causal,mha_with_lse_d128_causal,exp_003,4,5,1,mha_with_lse_d128,0.31027020244804865,284.717,2,FAILED:RUNTIME_ERRORx1,COMPILE_ERROR,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_010/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_003/kernel_t0.cu,1,0,exp_010,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d128-causal,mha_with_lse_d128_causal,exp_003,5,6,1,mha_with_lse_d128,0.31027020244804865,282.482,2,COMPILE_ERROR,FAILED:RUNTIME_ERRORx1,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_010/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_003/kernel_t0.cu,1,0,exp_010,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d128-causal,mha_with_lse_d128_causal,exp_003,6,7,1,mha_with_lse_d128,0.31027020244804865,361.084,2,FAILED:RUNTIME_ERRORx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_010/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_003/kernel_t0.cu,1,0,exp_010,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d128-causal,mha_with_lse_d128_causal,exp_003,7,8,1,mha_with_lse_d128,0.31027020244804865,362.256,2,FAILED:INCORRECT_NUMERICALx1,PASSED speedup 0.163x,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_010/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_003/kernel_t0.cu,1,0,exp_010,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_000,1,2,1,mha_with_lse_d128_causal,0.48283084781165764,55.672,1,COMPILE_ERROR,FAILED:TIMEOUTx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_150/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_001/kernel_t0.cu,0,0,exp_150,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_000,2,3,1,mha_with_lse_d128_causal,0.48283084781165764,59.683,1,FAILED:TIMEOUTx1,COMPILE_ERROR,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_150/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_001/kernel_t0.cu,0,0,exp_150,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_000,3,4,1,mha_with_lse_d128_causal,0.15808120694140299,243.194,1,COMPILE_ERROR,FAILED:RUNTIME_ERRORx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_178/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_008/kernel_t2.cu,0,2,exp_178,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_000,4,5,1,mha_with_lse_d128_causal,0.15808120694140299,435.593,1,FAILED:RUNTIME_ERRORx1,FAILED:RUNTIME_ERRORx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_178/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_008/kernel_t2.cu,0,2,exp_178,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_000,5,6,1,mha_with_lse_d128_causal,0.15808120694140299,435.593,1,FAILED:RUNTIME_ERRORx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_178/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_008/kernel_t2.cu,0,2,exp_178,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_000,6,7,1,mha_with_lse_d128_causal,0.15808120694140299,429.205,1,FAILED:INCORRECT_NUMERICALx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_178/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_008/kernel_t2.cu,0,2,exp_178,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_000,7,8,1,mha_with_lse_d128_causal,0.15808120694140299,426.185,1,FAILED:INCORRECT_NUMERICALx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_178/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_008/kernel_t2.cu,0,2,exp_178,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_000,8,9,1,mha_with_lse_d128_causal,0.15808120694140299,429.205,1,FAILED:INCORRECT_NUMERICALx1,NO_NEXT_EVAL_OBSERVED,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_178/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_008/kernel_t2.cu,0,2,exp_178,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_001,1,2,1,mha_with_lse_d128,0.5424231450860416,66.299,2,COMPILE_ERROR,FAILED:TIMEOUTx1,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_012/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_003/kernel_t2.cu,1,2,exp_012,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_001,2,3,1,mha_with_lse_d128,0.5424231450860416,66.067,2,FAILED:TIMEOUTx1,FAILED:RUNTIME_ERRORx1,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_012/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_003/kernel_t2.cu,1,2,exp_012,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_001,3,4,1,mha_with_lse_d128,0.5424231450860416,286.848,2,FAILED:RUNTIME_ERRORx1,COMPILE_ERROR,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_012/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_003/kernel_t2.cu,1,2,exp_012,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_001,4,5,1,mha_with_lse_d128,0.5424231450860416,288.264,2,COMPILE_ERROR,COMPILE_ERROR,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_012/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_003/kernel_t2.cu,1,2,exp_012,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_001,5,6,1,mha_with_lse_d128,0.5424231450860416,287.115,2,COMPILE_ERROR,FAILED:RUNTIME_ERRORx1,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_012/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_003/kernel_t2.cu,1,2,exp_012,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_001,6,7,1,mha_with_lse_d128,0.5424231450860416,287.115,2,FAILED:RUNTIME_ERRORx1,NO_NEXT_EVAL_OBSERVED,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_012/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_003/kernel_t2.cu,1,2,exp_012,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_002,1,2,1,mha_with_lse_d128_causal,0.059750075232943914,37.576,2,FAILED:TIMEOUTx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_192/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_012/kernel_t0.cu,1,0,exp_192,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_002,2,3,1,mha_with_lse_d128_causal,0.059750075232943914,578.495,2,FAILED:INCORRECT_NUMERICALx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_192/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_012/kernel_t0.cu,1,0,exp_192,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_002,3,4,1,mha_with_lse_d128_causal,0.059750075232943914,528.99,2,FAILED:INCORRECT_NUMERICALx1,COMPILE_ERROR,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_192/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_012/kernel_t0.cu,1,0,exp_192,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_002,4,5,1,mha_with_lse_d128_causal,0.059750075232943914,540.884,2,COMPILE_ERROR,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_192/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_012/kernel_t0.cu,1,0,exp_192,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_002,5,6,1,mha_with_lse_d128_causal,0.059750075232943914,540.884,2,FAILED:INCORRECT_NUMERICALx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_192/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_012/kernel_t0.cu,1,0,exp_192,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_002,6,7,1,mha_with_lse_d128_causal,0.059750075232943914,541.604,2,FAILED:INCORRECT_NUMERICALx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_192/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_012/kernel_t0.cu,1,0,exp_192,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_002,7,8,1,mha_with_lse_d128_causal,0.059750075232943914,562.201,2,FAILED:INCORRECT_NUMERICALx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_192/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_012/kernel_t0.cu,1,0,exp_192,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_002,8,9,1,mha_with_lse_d128_causal,0.059750075232943914,575.929,2,FAILED:INCORRECT_NUMERICALx1,NO_NEXT_EVAL_OBSERVED,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_192/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_012/kernel_t0.cu,1,0,exp_192,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_003,1,2,1,mha_with_lse_d128_causal,0.16063022690932147,180.746,1,COMPILE_ERROR,COMPILE_ERROR,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_180/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_009/kernel_t0.cu,0,0,exp_180,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_003,2,3,1,mha_with_lse_d128_causal,0.16063022690932147,469.386,1,COMPILE_ERROR,FAILED:RUNTIME_ERRORx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_180/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_009/kernel_t0.cu,0,0,exp_180,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_003,3,4,1,mha_with_lse_d128_causal,0.16063022690932147,476.818,1,FAILED:RUNTIME_ERRORx1,FAILED:RUNTIME_ERRORx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_180/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_009/kernel_t0.cu,0,0,exp_180,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_003,4,5,1,mha_with_lse_d128_causal,0.16063022690932147,471.294,1,FAILED:RUNTIME_ERRORx1,FAILED:RUNTIME_ERRORx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_180/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_009/kernel_t0.cu,0,0,exp_180,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_003,5,6,1,mha_with_lse_d128_causal,0.16063022690932147,461.994,1,FAILED:RUNTIME_ERRORx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_180/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_009/kernel_t0.cu,0,0,exp_180,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_003,6,7,1,mha_with_lse_d128_causal,0.16063022690932147,461.994,1,FAILED:INCORRECT_NUMERICALx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_180/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_009/kernel_t0.cu,0,0,exp_180,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_003,7,8,1,mha_with_lse_d128_causal,0.16063022690932147,453.306,1,FAILED:INCORRECT_NUMERICALx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_180/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_009/kernel_t0.cu,0,0,exp_180,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96,mha_with_lse_d96,exp_003,8,9,1,mha_with_lse_d128_causal,0.16063022690932147,453.306,1,FAILED:INCORRECT_NUMERICALx1,NO_NEXT_EVAL_OBSERVED,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_180/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_009/kernel_t0.cu,0,0,exp_180,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_000,1,2,1,mha_with_lse_d128_causal,0.6176472935541164,95.554,1,FAILED:RUNTIME_ERRORx1,FAILED:RUNTIME_ERRORx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_160/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_003/kernel_t3.cu,0,3,exp_160,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_000,2,3,1,mha_with_lse_d128_causal,0.059750075232943914,278.861,2,FAILED:RUNTIME_ERRORx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_192/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_012/kernel_t0.cu,1,0,exp_192,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_000,3,4,1,mha_with_lse_d128_causal,0.059750075232943914,594.164,2,FAILED:INCORRECT_NUMERICALx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_192/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_012/kernel_t0.cu,1,0,exp_192,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_000,4,5,1,mha_with_lse_d128_causal,0.059750075232943914,590.269,2,FAILED:INCORRECT_NUMERICALx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_192/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_012/kernel_t0.cu,1,0,exp_192,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_000,5,6,1,mha_with_lse_d128_causal,0.059750075232943914,594.164,2,FAILED:INCORRECT_NUMERICALx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_192/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_012/kernel_t0.cu,1,0,exp_192,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_000,6,7,1,mha_with_lse_d128_causal,0.059750075232943914,594.164,2,FAILED:INCORRECT_NUMERICALx1,PASSED speedup 0.058x,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_192/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_012/kernel_t0.cu,1,0,exp_192,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_000,8,9,1,mha_with_lse_d128_causal,0.059750075232943914,588.463,2,FAILED:INCORRECT_NUMERICALx1,NO_NEXT_EVAL_OBSERVED,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_192/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_012/kernel_t0.cu,1,0,exp_192,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_001,1,2,1,mha_with_lse_d128,0.02552416311905533,146.574,1,COMPILE_ERROR,COMPILE_ERROR,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_006/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_001/kernel_t2.cu,0,2,exp_006,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_001,2,3,1,mha_with_lse_d128,0.02552416311905533,421.093,1,COMPILE_ERROR,FAILED:TIMEOUTx1,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_006/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_001/kernel_t2.cu,0,2,exp_006,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_001,3,4,1,mha_with_lse_d128,0.02552416311905533,433.938,1,FAILED:TIMEOUTx1,FAILED:RUNTIME_ERRORx1,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_006/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_001/kernel_t2.cu,0,2,exp_006,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
